filename,notes,authors,licenses,urls
"hair/princess/adult/fg/purple.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/princess/adult/bg/purple.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/princess/adult/fg/pink.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/princess/adult/bg/pink.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/princess/adult/fg/rose.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/princess/adult/bg/rose.png","" ,"JaidynReiman,Lanea Zimmerman (Sharm)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/sara/adult/fg/blonde.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/blonde.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/ash.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/ash.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/sandy.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/sandy.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/platinum.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/platinum.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/strawberry.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/strawberry.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/redhead.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/redhead.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/ginger.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/ginger.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/carrot.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/carrot.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/chestnut.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/chestnut.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/light brown.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/light brown.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/dark brown.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/dark brown.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/black.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/black.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/raven.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/raven.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/dark gray.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/dark gray.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/gray.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/gray.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/white.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/white.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/red.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/red.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/orange.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/orange.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/gold.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/gold.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/green.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/green.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/blue.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/blue.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/navy.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/navy.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/violet.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/violet.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/purple.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/purple.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/pink.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/pink.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/fg/rose.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/sara/adult/bg/rose.png","" ,"Stephen Challener (Redshrike),William.Thompsonj,Mandi Paugh,bluecarrot16" ,"OGA-BY 3.0,CC-BY 3.0" ,"https://opengameart.org/content/lpc-sara,https://opengameart.org/content/lpc-hair,https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/blonde.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/blonde.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/ash.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/ash.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/sandy.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/sandy.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/platinum.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/platinum.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/strawberry.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/strawberry.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/redhead.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/redhead.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/ginger.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/ginger.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/carrot.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/carrot.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/chestnut.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/chestnut.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/light brown.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/light brown.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/dark brown.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/dark brown.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/black.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/black.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/raven.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/raven.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/dark gray.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/dark gray.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/gray.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/gray.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/white.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/white.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/red.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/red.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/orange.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/orange.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/gold.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/gold.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/green.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/green.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/blue.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/blue.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/fg/navy.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
"hair/xlong_wavy/adult/bg/navy.png","Custom by JaidynReiman; inspiration for spellcast frames from Nila122's XLong" ,"JaidynReiman,Nila122" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-expanded-xlong-hair"
